user_id,business_id,text,date,compliment_count
C0aL4tgH7g8DpCJS4FmogQ,nYsNsyIppe_DTueBha1x9A,"I ate a Fish taco, and Shrimp taco and had a white Sangria to wash it all down. Oh so good!",2012-03-15 00:05:27,0
DgmAhT4MwtS_aywueKbo3A,eBrjs8r9JXwv99dRvAAQFQ,Parking sucks!,2012-03-24 00:08:08,0
PMSyhSJw2koD-qgA35U-xw,5ZXmpIVqjGB9cqEUDJ7Reg,Triple Karmelit is no longer on draft,2011-12-31 01:30:49,0
ikWD8meznb14w9yNie3bwQ,xKmfYXFFpoWcWcmABxmpuw,Back for the second time today to visit my totalled car. If you plan on scrapping yours out be sure to bring the title.,2012-01-10 22:41:40,0
EpJ7t6PL6aEXvkvTiftjtw,AixPbZxJkgRyjxVqrpPAmw,"Don't be afraid if there's a wait...stick around, enjoy their lobby bar, have a Peroni, and prepare for an awesome meal!",2012-10-21 13:54:03,0
qUB8egUMj-CXgiZJNHth4A,7Qkj7_DBptnXGHAG8Qg4cw,Great food and superb service! Highly recommend!,2017-03-19 23:19:39,0
VnxrTDrsXBHsp1wBuwWNKQ,a-d3NorgIbUOn67fd1L0TQ,"Learned the hard way, closed on Mondays.",2011-04-12 00:01:17,0
A0Tkq4VV8dD6t8NbBxvBPA,HhR2Lw4DxN_XKQZHG_TImQ,Service and meal wait time is extremely slow and they aren't overly busy.,2012-01-01 03:40:06,0
rUOOX9hBxHK7i4T561Bntw,Cn2G_7K55DECmGbyZz-6RQ,Fill the troff lol,2013-12-06 00:38:37,0
qDeAi4SFFClvtXyG0vSD4w,-A10ZTqT4X49cneKlxXTcw,Friendly service,2014-03-18 20:23:50,0
X_Tad4Ahz8USsonLu-YfHw,muxda1cSVtplETqTfYVgZA,Great hamburger!,2011-10-01 01:32:08,0
YK5uP41VXOOay8OikiMiiQ,H7XDiKMUTh4qmB4I3U8A8A,Best place to get fresh,2013-02-13 16:51:21,0
ceFHavITrot4UAW5DG54tA,Bg572F2ggIFwTu-lvXt9Xw,"Parking during lunch time is tricky, yet well worth the effort",2016-06-07 17:46:21,0
Junst7f3T3b0IfGgwavzKA,DF_cgKLV_YMDkBaNlE0XoQ,Half-priced lattes today and Friday! Just mention it when you order.,2010-11-24 15:30:52,0
Sb-ilkkBbvc2JE9DVTfuUQ,-EHrU_DwtX2Jv4NbAMppTA,"Do not come here for a QUICK lunch. 25 minutes for my order to come out, fine for dinner unacceptable for lunch.",2014-09-03 17:03:21,0
cMzSD2gDb-vkBnu8xNcW5g,eN-Zrz1orLoqIb7D6mUMbg,Great pizza anytime!! This place is also solar powered.,2013-12-01 23:55:58,0
l_5iaa0MREofT7KIZIH4ug,taccHsis2C8LoFNE77gYmQ,Lawyer,2013-02-07 16:41:59,0
jjHZxlSWU6hh66U9_LUB_A,KQHqDPUaAd4412_6vbRk0g,Ask for your pita toasted well done. Yum,2011-07-26 16:37:26,0
iY262MNxieewhtFInDY4Rg,RbZioknGd6gcVWp67Mujgw,Nightmare! Two windows open only? Seriously?!?,2015-02-11 21:57:01,0
hj_5YAnUwc-NyW7jPKNSPw,yI-ahfduU45_bZa3ZgEx4w,Best pizza in Irvington!! We get the bread sticks as a meal they are so good!!!,2016-04-17 02:36:55,0
2-nj1SOp90Q7MAoMM1qwug,NthA0RJRkYIjHBtP6GzGtQ,Tomatoes will be in full harvest next week! Bacon!,2017-07-22 20:54:43,0
y9C7jOTg0yJqERdY1tketw,CepvOEU3FxgYWMkpzS12mA,The Friday crowd at 7 is pretty heavy. Try to come early because Happy hour ends at 7.,2013-08-24 02:07:29,0
cynJeGho1spyXikHubXIoQ,xdy61kO_r5p6Zw30dsZ-ng,Yelp event!!!,2013-12-05 00:34:09,0
KKe1Qgkcrosa5Vpx49QdKg,0WkPwMoI1HxSP8jicwQOOQ,Wowwwwwwwww. Turkey Ruben was worth every penny of the $13.49,2017-11-21 19:36:28,0
21TBXrUyPdyrC57TMA4ZbA,nmHzwJMHjY7P3ZKsRkQsYA,Dick's always has a good selection of shoes.,2014-01-09 15:14:27,0
TAHJEUy3r0K8EKnAugjzeA,9IXjieBjg-i4G6vfailfbg,Gasparilla Film Festival!,2012-03-29 23:20:18,0
Gj8St4DR2oznoETlfyI91Q,RLlOK2fL6xU1sfIPiP2QBw,Amazing fried catfish!  Tender and juicy!,2014-03-20 22:14:19,0
T9aisv9FFuEbO9hSgi-efw,mpwqMltxw7_pJjJELDLoeA,"Very friendly and helpful staff. Great quality. Expensive, but worth it.",2014-06-04 20:58:31,0
7XCUXcd3Pg0XppvBwO5x7A,gtrPGmkrNO_4Zxv288TO2A,Seriously order the trashed wings,2015-01-30 15:41:25,0
rTJ3EecGoQNbfFj7mqjDmw,WTyPl6Vu2ShfXUo_ZeeJZg,You absolutely must try the crab empanada. It's a can't miss!,2010-12-03 17:54:07,0
lSJAz1la2MngxNqSFSmUsQ,JDwp5guESWuyng2MSBYEjg,Closed yes. New restaurant coming soon.,2015-06-03 05:30:54,0
YquwlKFkYJw4jWW3DE80iA,GGgYoWnKOpRQ3S0Yl14uDw,Quite possibly the best grilled cheese I've ever had.,2013-06-07 16:57:58,0
m63SiTom5meYgkZ_SVfFKQ,5j9TfW8RrdkpaHlaBwt6bQ,Happy hour?,2011-12-29 21:06:11,0
2hMwI_rbESY9-79RWJMx7w,YrNtBUOUOYwmRZ_UVwH8iQ,"Eggs ""Rose""",2011-05-09 18:10:39,0
JsmxNqjfPN_4RT7CpauUHw,oH6vZBltiuwtjUMLLDmWQg,Still open for a few more days.,2015-12-31 00:43:35,0
eUygSQbJp1ahv9nOlY8YdQ,ztEm5S0fkv0-ro9IQi0qSA,They have wine tastings!,2015-01-23 00:06:30,0
h3KYuVHhr59Q-UFloqhLHg,ZngsxFOi6nobpDSjPigJ9A,Buffalo shrimp are very good,2013-12-17 00:30:04,0
xGTlAfrM208q533eDriJkg,J4ecRGQ_-c2A2vSNLip6Kw,At Echo Bridge Studio,2014-06-27 23:04:58,0
WcQ01IBbW0ID01EE7bdH4g,HRVv9HPqyLz1NhDIRsOAbg,"My friend went there the other day.  Wasn't aware of any pitfalls.  They told him they couldn't process a title transfer because his driver's license had expired.  The purpose is for I.d., yet that ""practicing attorney"" steps in and decides to be the enforcer for the DMV.",2017-03-17 15:03:48,1
Zu0XNq8YnVBNFfRXuv727A,-QI8Qi8XWH3D8y8ethnajA,"Wow! Less than 15 minutes through passport control, baggage, and customs!  Maybe I should ease up on my PHL review!",2012-03-27 22:57:05,0
1zEzFDSNRn2taDpD42zswA,Knk5_SDSCx7slFb2rtBgOw,Wonderful place for children. I wish we had something like that in New York.,2014-06-08 17:17:25,0
AoG7mVduUL7qQtjjFbtCOw,OpeigqfKqHSBv_5pHiy0KQ,Microbrewers Festival!,2012-07-14 19:19:26,0
zotktGNVftpcEr3XoSIh7Q,llLvHJgkKQNfzgtKf6p3BQ,Every other Monday is amateur comic night,2014-08-27 23:21:33,0
_7rN3yAc83pd2GS1Gf64Dw,lPOqyX-1xnmzCOUaGk6zdg,Sit outside until the smell of remodeling clears.,2017-07-09 03:19:33,0
OcRf1YMWK54RlkoZKxL4Yg,D3xJicgswiGcwbyZPcksyA,This is my 3rd time here. Love it. I won't go anywhere else. The people are great.,2014-08-29 19:13:51,0
hA0VOMfh6pCEl9ibNhGpzQ,MBpl7cTqlJblEj0E8qSS6g,Expect awful customer service. Relish it. Bask in it.,2013-05-21 21:06:34,0
lGFROdyJ0U6biMsim-xScA,Qk5HvQpVC17MaLlVIiThhw,Happy hour! Best sushi in Tampa bay,2012-05-18 22:51:41,0
Mzc0N1IQwWZrrhYGAnl30w,DuDSt3THo7_jPkad-eZffg,"Done well. Good decor, great service and excellent food! Can't complain. A++

Can't beat 2/$20! One of the better Chilis around.",2015-08-30 04:25:12,0
2drCuw0ifP9DNoP6LYUyjQ,EpREWeEpmR8f1qLHzzF0AA,Delicious beer.,2014-03-21 18:49:07,0
OF_3GY_Ys2SEIRrzefYI5Q,MlXH9dWYDFEBbwuGStlfZg,Great food/great price and the best coffee EVER!,2015-09-06 18:05:28,0
njcXFGqIuSp-_joP42MhxA,qdUx7wxwnT80MkaqGCTfSQ,with Ruby...it's happy here!,2011-12-31 15:49:54,0
7OyKH34RBqTXV4uHrDFyWw,V_ag_CMF-WhHQ0PFIsxkAA,Call in your order ;-) for the best hot chicken around,2016-04-28 22:47:39,0
DadXMJ2QiW5gGrXz49w_ag,ftCK0qmDE3yj8TT0RQh5rA,Good people working here.,2015-01-18 03:34:33,0
SI6FNsl5-8t-izEvSXeLjg,YCPSELmCiZGB0xuKd558uw,"Sadly, Sugar foot is closed at this location.",2014-09-01 16:08:50,0
NTNitC54luCRbsr0w1W9Ew,PDpEFp0lCsXtGsUO1WPllA,They are now open for brunch in Saturday's and Sunday!,2015-01-24 17:51:00,0
JwulbBFNBMyinY6KAorrDw,7lwe7n-Yc-V9E_HfLAeylg,Cozy and friendly feel. Great grub and drinks.,2010-12-05 00:43:19,0
XCRHoUfI2ZE5N108qCxHzQ,nIHCBYGcgBWixinvsFFXvg,"Brownie is good, but very, very sweet",2018-03-28 17:21:25,0
avdstddy9ZsrhKf2_ppKKA,StXVyuQrQ6WcRqzvJxfexQ,One of the cleanest locations I've been to.,2017-03-10 00:30:26,0
zmlt7zUWY1Bi58_2n7UopQ,4bwNtLuiCFvrs_xGOJTsCw,"Good southern type food, the server Sisi was very attentive, awesome service.",2013-12-07 18:07:32,0
EpQLACNDjNkBoisAlWBEyg,bZ2mNCf64JlX-_U5eDOcQg,It's not raining!  I could actually sit upstairs if I didn't want food!,2013-08-25 03:51:14,0
FXW16a1QddonpF-h3NtxPg,jHVotJhyPKOLuO7MVnmbtQ,Awesome Angus Burger!!!,2012-10-19 15:59:32,0
YNqvlr8cB2cNO8QWa4aCLA,r1_IGNuQe7Vs-KrYhMxtxQ,Bring noise cancelling head phones. Their over head music is painfully loud.,2017-09-19 06:35:00,0
H-rKESQpXVLkupw-mSud9A,krQnLL-V7I__Bhm_xyJaWg,The s'more was pretty awesome!,2014-09-06 21:00:49,0
Ke6m2uYNZEbw44402o2CHA,0ehETpBtO8_3N0OOIRc-QA,This place is nice.  14 dollars for my haircut. They are nice and friendly. They are good with children.,2015-08-31 23:30:08,0
Ye-9S8f2dt41UBfy4lXffA,JwDz-h8-R8lXvgpFQTz3vw,Perfect place to get water & other sundry items on the go. Lots of parking too!,2011-07-17 17:27:03,0
0xapSfoASxW3pozvAK_DIQ,WnnfNMayJxtPBEHqR9EbrQ,"Come when they are roasting the coffee beans, its a great atmosphere!",2010-11-30 14:32:20,0
Y1dYFoFc6jLbK5VmjfZ-aQ,VaMpfrdGKivEdtfxUTcErg,Crab bisque is out of this world,2012-05-20 16:31:07,0
FsIqRjMinbnicflO6bJg1Q,sXaiyPC1fT6ESl-6t7eSXg,It took 10 minutes to get a pitcher of beer. No apologies and it's slow. Not cool Blueberry Hill.,2011-07-19 02:01:32,0
iJQtNnEcrxdpaD132v26nQ,Ow29cE1wS-_LrfN7jEuDPA,I came in at 1:50pm for lunch and was turned away by one of the owners although their lunch hours advertise being open until 2:30pm. There were other customers dining in restaurant. Strange.,2012-06-07 21:12:06,0
KDewJBJknfWvQyHHFNbfdg,TiA5fpNc-T8QvrxT_EfmPg,Taking lunch a bit late today!,2010-12-20 22:59:44,0
H2wXdyUkTEpWk9xRg94jqQ,BBNfFf8hSCdP3weXHe6Lyw,Now open all day on Saturday and Sunday so they don't run out as fast!  Check them out.,2015-09-12 16:25:14,0
a8D8jgSWhY44LI1EKU2MhA,FKgkGKRJYppEGCYuK_DOGg,"Make your own opinion, but the "" spicy Honey garlic"" wings are awful , unless you like tomato ketchup sauce on them . Could not taste or see any honey! So we sent them back. We eat a lot of wings & honey garlic is one of our GOTO flavors.",2013-12-21 00:01:42,0
AHRrG3T1gJpHvtpZ-K0G_g,CeQtgiR1EuGedqwh1uyLQQ,Bourbon barrel bottled beer coming soon! (Maker's Mark barrels),2013-08-16 17:51:58,0
goySBsZ3QJfSaElPIDIzLw,X-sCb_2Q46W5H2wbXmlK1w,"Pre-made wraps: quick, filling, delicious!",2011-10-09 16:36:04,0
3b_mI9XPvSPxWOPWtFJUkQ,vRle3eQO4T767azL09rFnA,SACN Event,2012-03-19 23:39:09,0
OIl_ZSc0rDE8iphiAjS-xQ,UwwimB6EoAsKJ6BCVBifVw,The place is swank....and very affordable! Try it...today,2012-01-04 18:51:28,0
CMO04SMgjqiI_kF3FrswTg,lsTna6gPZkervJFAogH1Cw,Cheesy and perfect gift store near opry mills mall. We didn't do the museum tour but I did get a $19 shirt with Willie Nelson's face on it and that's really all I need.,2015-08-30 23:19:38,0
86Mv16c6S9NFMEWgj_0qsg,MK0OMY_u9unl8xSqjPLtMw,Great place!,2014-03-17 19:30:57,0
qc3DJxkOfxKH6zcVlAPofA,cjIbKTknnvvw8E7FO6SCzw,2nd floor courtyard on a sunny day is a perfect place to read or write!,2010-03-31 19:52:12,0
dcmpcl8jGhkBiTenXRxg0Q,VhUpDnabUXlXXdobcuyctw,Typical shopping center pizza place.  Don't expect too much and you won't be disappointed.,2011-04-28 18:33:25,0
y_PMpgAxTWUIYAmzfFc6VA,rZlmMVYGaf1q6q0KoJh31Q,Dios mio ma,2012-03-18 15:31:50,0
-f-WbCGOmScMVk7lLstdhA,wG7L9GFtFD5cu8y_P-z5pg,"Skip the line and drop off your packages (prepaid postage only) on the counter next to the postal employees on the right hand side of the counter. At first I was worried that my packages might never get checked in, but I have yet to have any package not arrive!",2017-06-23 02:45:11,0
lP_cx94U8stOuQ8HrGecdQ,cKSGrUPLEMTcA8oiIDn_RA,I will attempt to become a resident.,2012-08-15 15:41:43,0
8ynZEW4coGpglgWaTI5kiw,C4mWzmxdWDtYR0tFRVGOPA,Cute and Quaint..,2012-05-24 15:47:23,0
Z0pPx5DfmYgQIKGu5aSa_A,vP_Rkh68ohANnCL-nXED6Q,Fun atmosphere! Love the food!!,2015-05-16 03:53:23,0
cIkvojFaHDGr-cq_l4sARA,jAabqRopleTaCnX-XDG0CA,"Came here hoping they would have frozen yogurt (I'm lactose intolerant) - no such luck. They DO have sherbet though, so I got a scoop in a cone.",2015-05-18 18:31:26,0
KzA-4Sofs55COIgb1rIKqw,PHaAnZO3jkJeVaekf2zT4A,The macaroni and cheese is mostly cheese and no macaroni. A hot velvetta sundae.,2014-03-29 00:33:17,0
8sSu2zx6fK5nCSUrOiYUSQ,oA1D5XHC8q-lEfa00dEu5w,Great spot for the game!,2011-10-03 01:32:22,0
GJv1yf_IhUZqpDjFr86DmA,EBonJ5tjkxBEUezwosVlLg,Cash only!,2012-05-21 21:30:40,0
Zsdee1KEpMwjg5cqx-VWrQ,pmVvOnrnC8LgUgStdAljeA,"Awesome trendy fashion possibly not extremely durable, but comparable to other stores w same fashion. Plus, women's, men's, and children's clothing & seasonal items.",2014-04-16 21:55:04,0
xxVRQ5nTWSSxlfNb0RiGzA,6NFKMheqAVk9Sa2hqssAMw,"Having a Guacamoli Bacon Burger, YUM!",2012-03-16 17:57:18,0
sFqImuZBqT43URa3kMcC4w,w3giBYDmPWWnsNq5Sr2KQA,Wine tastings for happy hour,2012-07-26 21:22:27,0
sraTrYU-7q_bQ0TxQrLJvQ,a7JYMycBoDcjwDSNS-DG3A,Get 20 percent off peak plus membership w Yelp checkin !,2018-01-13 19:05:56,0
_CyyodbJIIqjJh0F8IzgHw,QCPUoVbzkTAu1gkCrZlPaQ,Hole in the wall with lots of character,2016-08-19 21:30:56,0
MMrhXC_dGJH_o-Xk0uZODQ,Mgr1oKqGdPobbc-p6jG94A,The buffalo cauliflower appetizer is so worth getting. Don't worry the buffalo and ranch is on the side,2017-03-19 14:15:20,0
tUVprgEsy_yIdq7nt2JtlQ,lKlo4YWw1zrtbcxn3XA65w,Fake meat is PHENOMENAL! Best I have ever had.,2011-12-31 20:34:01,0
UwNRwZ55zIScGZK2h_GAbw,PNRi6tvJN989IuGqpydE4A,Wi-Fi password: bavacation15 (all lowercase),2015-05-20 03:33:09,0
__QLyY_W06q10ZfBQg7Dcg,5l6TyDECGI2DooPIdpDL5A,Fastest gas pumps EVAH!,2014-06-15 16:38:16,0
aaa1XEOoap_OznFVnkbwTA,4exUUjiai_gE1_fbAmevew,Not impressed but hopefully it's just growing pains and they will get better...,2013-12-20 00:34:06,0
1wznt1BOXSQBuJnQcLHLiw,OuLT0Em6xoWe08SQSdrbKw,Go for the Cuban. Stay for the black beans,2011-10-10 17:35:36,0
EgzZHrUo6M4oYRjEupctzw,bgxDswHIdFP0Go0pNfyAAw,Salmon platter....yeah boy!,2011-10-03 21:21:50,0
3XzhO2aJdvVtYhKOCJsPrg,cOoTIQ0RcudE1R5aRVZzdw,So fresh. So nice. Just pull off that freeway and take a break.,2013-02-11 17:52:18,0
evC-1V4Q8VehCj0e855dFw,8JfmKF-Mtx-Z1iCFnK_F0g,Kitchen has been renovated!  No more food!!!  Tear!,2012-05-28 03:44:33,0
O093fsby0DSRcnMBp8vY1g,Q_L2wD7JrLq-GHVYU1dJfA,Quick post work snack and beverage.  Half price drinks till 7.,2011-10-04 23:31:14,0
-TJpgi0KueWdOl570Np4Ew,I0I2mkCOPTYVSLpc8A8VVw,Dirty rice arancini. Out of sight.,2016-04-29 00:03:30,0
S-gn07vdS1TqsJXWEDPbng,MhiMQOrrjI7Vx1ecRIwuOQ,"$$$cash only, cash only, cash only ! $$$",2016-01-02 19:40:03,0
b4ViZEEeQheSwETeL1Ji5Q,KvfKuEE9vdMha3F15zbsnA,Good fro yo,2017-09-28 01:36:09,0
lGFROdyJ0U6biMsim-xScA,MrfP088324sxOkXeTM0RYQ,Power meeting,2012-01-06 16:43:45,0
LHWtjTG7e1NzNPYUbUo-9w,GoYSJ-YY-YwbxdgasHuq-Q,Get the mojito - or the caipirinhas or the guacamole and chips. Or all three!,2010-05-15 22:50:21,0
05Pe9bgeBFjc1frV6l6xHA,g2zwbLIqxtN9nGGuL43trg,Great pizza and atmosphere!,2013-08-22 23:54:07,0
yYAjnGg9nNcC98ri_0dk-w,vZ1CQyKpPBK5_jn9aujtCg,Cider on tap!,2012-03-16 21:47:10,0
Vexm4pRpdkALM6lUiyX0pg,pHnYb9WQ_S-fO_S_MA6nsQ,The gym is alright. I think it needs more equipment. But it's cheap and allows me to get done what I need to. The employees are nice.,2013-12-11 23:18:30,0
t3yOpTibhuvd-Lt7FMvqKg,ROnkVXPz5jRlMQvLw05UEA,"We had Jeremy as our server this evening -- helpful, friendly & knowledgeable. Thanks for the great service Jeremy :)",2014-08-30 23:16:14,0
ivW0Vad81qJ8SIgqJ8p1Mw,taQSr43QAjuhjfrwthzt9w,Put on hold,2016-01-13 22:57:15,0
nl3bDwEL0bd3zya94OWH6A,0UkPAZpNThbV4IJAH94hcw,"Love the boutique-y feeling that this chain has! Good sales, too.",2011-07-16 16:26:26,0
dOb9TFtmwlB7eLCLtlC-fQ,A1suinq7EcpyM06JIe7iOA,Flying pig,2018-03-24 02:24:30,0
mk44fFM3SavaCoRj4lIgqw,0zEiyTEqx-_m9aoUzFl9nQ,Large dog park right next to the playground.,2014-03-23 16:43:40,0
dSQbuLXgQfk1254TuZl9wg,ipZ7neK1bjBAUrCqyCvB_Q,Second lunch.,2013-02-15 20:09:55,0
3SWkkkWMNzV1Nws3oZCwKQ,Gl2wxwEVFEc9Kb9TXIXQ5A,"Great dive, love the breakfast food! Mmm, tator tots too...",2012-01-08 21:10:55,0
0xZucjnNt2beD1veIAWLwA,h7Fq7pBe2uMD5doA91j6XQ,Yazoo Pale Ale on draft & live music!,2011-09-30 22:09:32,0
oF20BNxcphfedn93Nfwd9w,xx8KU3Dp0heIDOcIzXOewQ,This place is closed on Sundays which is bad for me. :-/,2015-06-07 15:35:50,0
SA-WWbovSbb48q08_pH7bA,rvbf15JuvNJyhO2Q5zIapQ,You can order anything. Always fresh and always delicious!,2013-08-13 22:02:22,0
d__nxnRqPb4iwyFPYYlrIQ,Fi2aJPlbnkeVyRKErn0IBQ,"Medium spicy, or American spicy, is plenty spicy for our family with kids. Only a pro should go for Indian spicy, even mild Indian spicy is very hot. Good luck!",2015-05-25 20:07:11,0
tj4f7dbf803UjDejrs7eiQ,SldGkpfpNeJPscw2VsPf1A,When it's a quite night at the bar set up your ultimate playlist on the juke box!!!,2017-09-21 01:02:35,0
UrrkSeyj3h-RjEnOIwms_Q,jfZqwEGa0uqG4WjkYQhF8g,"It was ok , the salsa could of been better, Rita's for happy hour , $$$",2016-11-16 02:39:13,0
DsT5MBye39a3hYel-pCfBg,hMoFsCFz1vBDaglH0Qvwwg,Truly a garden of brew.,2011-08-05 22:57:13,0
C14KW1jjKM8QlYfMyzP1sQ,oa1U82IJ_Y8wf6-Ko5Tnew,This place is awesome. 'Nuff said.,2010-05-01 16:26:11,0
EIPN7GwMqVO9IJV1TKPTRA,3vQNIt7SakHj9YZIhHbJHw,"Very friendly. Can drop off for all services: USPS, FedEx, UPS. They even took my package after closing time one Saturday evening.",2013-05-25 22:47:06,0
SSliWS7ujxBp3MtVwmX7Gg,fSx8zLSP_LBtIm_mfQRbTQ,Try the fried coconut milk! It sounds weird but it's got a nice texture and tastes sweet but savory. Like a dessert.,2015-01-18 21:55:57,0
dqucQwA-CHWhUczwqIxKKg,bxFCMtEIYYsDhPxGgY-ebw,Agree w Lindsay. If you lived alongside it you'd  want a fence to keep people out of your yard. Still plenty to see and enjoy.,2015-06-08 17:16:58,0
WtgVYb9PgxaOzaXo4ZpWzw,_5_xybRFzDlvIkK_y10Iww,WCR Business Resource Meeting,2010-12-02 18:26:03,0
SgxD74-CkftmYxm2-KNKgg,rnWZSIyZKOgu5h8tG55X9Q,If an old hillbilly in a red Ford pickup truck tries to cut in line in front of you just let the idiot do it.,2011-07-15 14:38:33,0
jEDFueQZfTT6Jhf-u1a8dg,KGUMFY9_fO4C5hGC9p5JqQ,Yummy!,2013-05-17 21:44:09,0
N2gXpA0xRFJNxr0JLYW8Vg,YgyQ_o5db5gbqFxDt-a3HQ,In Welsh valley pa not benton,2011-08-02 23:34:10,0
uweSiVXeDAibh-I7xOZwEg,_8MkUoObdLpakXbCobbKxA,New restaurant @ the effin square :),2012-03-25 00:03:35,0
AaJ9d4OrFmgc4S_U2QiSZg,CcJh7MRfGGpzBmwlR5Xntg,"Office staff is extremely friendly, and there are several specialists under one roof. Dr. Perkins is fantastic, and Rusty the dog is the best!",2014-08-30 04:48:58,0
njJjEOLRTo03Fwp4jg_Jpg,7l1jL7IwUTxLCR364Uyrjg,The state of Indiana can suck it. Here to take a b.s. Class on serving alcohol...,2011-05-02 18:06:49,0
LlmC8lIiEKfeO2I4l8XEkw,zGBkQ1QABwBGUvvd43B6Qg,This should be interesting!,2011-07-17 01:37:19,0
JPhD3lECmXelDiaMDtzH1w,kbXpjBSweedxQ1WrlJ5i7Q,Try the pickled  sichuan chicken!,2017-03-21 00:55:12,0
PLSPiKe42MOeLfxvrpSDnQ,DLTwr11KNMA1hEN7OrkY2A,Not sure about anything else but the fish and chips and mushy peas are great. Tonight my wife had the Todd in the hole. It was good but a bit dry. I believe if you come way before closing I bet it would be amazing. Come in and say Mike sent you. They might look at you a bit strange but say it anyways.,2013-09-28 04:11:46,0
FWkP4n65Z6ic_r5eVtGGlg,oC91lprbbfzw7DOYiYln7Q,Service was exceptional and great salad and veggie burger.,2015-05-26 02:48:58,0
DvWM62NWf2MV1EpN7T8S1A,5vObJIHLO-QOMrw_MvC4rA,Great mom & pop breakfast joint!,2011-07-16 03:56:14,0
5Y5KbsI5buMcNh2hTFaRpA,S2n_06z4lGLZfdJ53XAXQQ,"Order the cauliflower. Trust me. 
Great wine list!",2013-02-08 19:40:22,0
3YhG4h4Ok654iVfqdmkuRg,xO6FIZL2UbhTuvUl9jI68A,They don't carry 1L bottles at this location - max 750mL,2015-05-19 21:20:39,1
-7-d8x5w5c9QolAMgPTKZg,BnffoBFNuGmNAksel7AX8g,They have buzztime trivia! Just ask for the blue playmaker.,2013-02-19 02:42:50,0
xiDVj7FKvaFNosDVFqbobA,7yq7vzRlyb7Kv_Z5op6dxw,Yummmmmm,2013-02-02 22:37:46,0
Zu82enujDbVjJf6zzIp9Dg,36Ir9P6IBsmPx8YaPHFeQg,Free Ritas Day!,2012-03-21 01:01:29,0
nl3bDwEL0bd3zya94OWH6A,MnxMt3CErrx4dXll4ADqLg,OMG.,2011-07-13 15:26:47,0
pZrNsWg-H9VVQDMSeqmL2Q,4xEJiEQERBvr2jAZQSeF2g,"Daily drink specials, 4 p.m. - close ... Monday, 25% off margarita pitchers, Tuesday, 25% off Sangria pitchers, Wednesday 25% off all bottles of wine, Thursday 25% off pitchers of mojitos

Happy hour, 4 p.m. - 7 p.m. ... Mon-Thurs, $1 off select domestic beers and well drinks",2012-10-17 00:26:38,0
W2IVhdaJOoJtXNOQPg73bw,v1dOT_0SGxKT51tN-jXTxw,It's getting busy so watch what time you go.,2010-12-14 01:28:14,0
xM0S2h73Edgp8_8afxhZ6g,fnwvzQlijHWK8XkuHZEzmA,Aren't open on the weekend.,2016-12-05 02:04:01,0
iJQtNnEcrxdpaD132v26nQ,qmOn3S_BzihpLP2aMG9QSg,Ash tray!,2010-11-21 06:10:42,0
vBFtIlBirAvgbTrxE6w30A,AaTpjyw-EiODgi3tR4Xr-g,Skip the soft drinks. $3.25 for a 10-ounce bottle of Coke?!,2011-04-17 17:39:38,0
loqRWmfcDt4ApJtHIYq2hQ,kRowQIUMYRNno_Rk5LkRgw,Ask questions and suggestions from the staff!,2015-05-30 16:42:14,0
LWjGKpo2WZWOWL7LPzgXvA,EOAQJbfVJ6OlUtHN6BljjQ,Fresh & delicious! One of my new go to sushi places.,2012-07-27 02:04:49,0
TMTe5IQSA_YBupSnpkwhUA,1qw5dIsQPNGLOwnuP7Wj1g,Cash only for a $150 bowling tab in my opinion is ridiculous.,2017-09-24 18:24:15,0
eTlBh4FsLdPNBKqnCkPj9w,4VTDHs9vQjIba0Mmknn-eA,Breegan is simply amazing! She understood exactly what I was looking for & her work was perfect & better than I expected. The staff is all very friendly & the prices are great. Highly recommend!,2013-02-21 00:51:13,0
tgsU2AYnlpa2mSYpD44OPQ,jPtMsCPN_lEpf9rOElNC4A,"Today, one navel orange will cost you $1.00.",2017-06-22 01:23:44,0
qECQAzuD0nlNPDH2dilPHQ,tpDVJxxFf8B8Wou4Aq0qcw,This is really good every thing was great good hot coffee every thing good flavor.,2015-05-23 20:22:16,0
tvpEeeyvq0xTG8IWT_tseA,5l846geLhOhMHqi4LdgtjA,Strawberry lemonade is the best!!!! Love love love it!!!,2012-01-06 18:00:46,0
kM_3-TAbUUXe-vBYeVjQrw,Q6M6pSldp8W5hW5XPr4d1A,It's closed!!!!,2014-08-28 02:10:05,0
zdynuQmLEi58ZQL2kYiqCw,ljBjU43MhcFgoJsH9Xcj7w,Try the Americano DECAF if you're having a bad day. It's good for relaxation.,2015-01-25 00:10:20,0
jnxgeymWjNw0uXe_4qQy4g,z_37EXfWEVMV4telxsbGMw,Best beignets in town...great for soaking up the alcohol from the night before:),2012-07-23 16:47:17,0
3mohph-KcszKKYZNaNrgUg,Og1HekJMHKqsvtWaUp9V8g,Yummy,2016-02-27 14:38:46,0
zZxXoKr5TzsAYK5e5Z7hyA,EzjysPg2-lVX1E0ibStUXw,Never disappoints!,2015-10-08 21:55:29,0
pTL8bA87i3ttSa6QHoikLQ,jHZS9GIhW7s9r4w5w-0A0Q,"California club on wheatberry toast, yum!",2011-11-06 18:10:56,0
nZ191-7v2q398F_KnngZ9w,g3LweOTJlJoALtaShN4SLA,Cedar plank salmon was melt in your mouth delish!,2016-12-02 16:51:35,0
